冷球蛋白血症	{'紫癜', '网状青斑', '丘疹', '肾损害', '肾功能衰竭', '腹痛', '肝脾肿大', '心包炎', '血管痉挛', '瘙痒', '瘀斑', '脾肿大', '淋巴结肿大', '腱反射消失', '冷球蛋白血症', '坏疽', '结节', '溃疡', '皮疹', '发绀'}
冷球蛋白血症肾损害	{'紫癜', '蛋白尿', '肾损害', '肾功能衰竭', '肝脾肿大', '血管炎', '血尿', '血管痉挛', '淋巴结肿大', '白发', '冷球蛋白发生沉淀或呈胶冻状', '肾病综合征', '冷球蛋白血症', '溃疡', '慢性肾损害', '脾肿大', '多克隆型冷球蛋白血症', '小腿溃疡'}
梨状肌症候群	{'紧张'}
理发师皮炎	{'细菌感染', '灼痛', '皮炎', '瘙痒'}
锂肾病	{'震颤', '蛋白尿', '多尿', '肾功能衰竭', '尿崩', '意识障碍', '情感淡漠', '昏迷', '肾性尿崩', '神经肌肉症状', '反应迟钝', '共济失调'}
立氏立克次体斑疹热	{'剧烈头痛', '头痛', '皮疹', '畏寒', '斑疹', '畏光', '脱皮', '无力', '食欲减退', '细菌感染', '坏疽', '水肿', '寒战', '脓疱', '四肢无力', '溃疡', '关节疼痛', '偏瘫', '高热'}
利德尔综合征	{'横纹肌溶解', '瘫痪', '低血钾', '多尿', '血压高', '代谢性碱中毒', '高血压', '抽搐', '无力'}
镰刀菌病	{'粒细胞减少', '头痛', '腹泻', '乏力', '呕吐', '头晕'}
镰状细胞贫血眼部病变	{'糖尿', '视网膜脱离'}
镰状细胞性肾病	{'微循环障碍', '脱水', '溶血性贫血', '剧烈疼痛', '肾损害', '多尿', '肾小球硬化', '肾功能衰竭', '高尿酸血症', '指(趾)骨梗死', '黄疸', '溶血', '贫血', '硬化', '血尿', '肾病综合征', '等渗尿'}
良性淋巴细胞血管炎和肉芽肿病	{'咳嗽', '乏力', '咯血', '血清免疫球蛋白可升高', '胸闷', '结节', '肉芽肿'}
良性颅内高压症	{'头痛', '钝痛', '盲点', '视野缩小', '复视', '水肿'}
裂沟舌	{'继发感染', '溃疡'}
裂谷热	{'剧烈头痛', '肌痛', '头痛', '畏光', '缓脉', '皮疹', '高热'}
裂头绦虫病	{'腹泻', '乏力', '便秘', '贫血', '肠穿孔', '四肢麻木'}
裂头蚴病	{'结节', '瘙痒', '水肿'}
淋巴瘤样丘疹病	{'痘疮', '丘疹', '脓疱'}
淋巴瘤样肉芽肿	{'继发感染', '腹水', '眩晕', '胸痛', '丘疹', '肺实变', '呼吸困难', '麻痹', '肾脏受累', '肝功能衰竭', '发烧', '淋巴结肿大', '呼吸衰竭', '肉芽肿', '体重减轻', '乏力', '炎性细胞浸润', '斑丘疹', '大咯血', '昏迷', '脑神经麻痹', '消瘦', '气喘', '偏瘫', '溃疡', '运动失调', '视力下降', '脱发', '头痛', '咳痰', '耳聋', '癫痫发作', '周身不适', '截瘫', '肺内病变', '皮下结节', '结节', '复视', '共济失调', '抽风', '水肿', '脑水肿', '肌痛', '咳嗽', '意识模糊', '咯血', '白细胞减少', '动眼神经麻痹', '脾大', '血管炎', '斑疹', '抽搐', '肝大', '关节疼痛'}
淋巴瘤引起的肾损害	{'肾损害', '恶病质', '肾功能衰竭', '钝痛', '瘙痒', '肾脏受累', '淋巴结肿大', '脾肿大', '乏力', '体重减轻', '静脉血栓', '肾区钝痛', '高血压', '皮肤瘙痒', '蛋白尿', '浅表淋巴结肿大', '肝脾肿大', '少尿', '尿蛋白', '贫血', '水肿', '管型尿', '血尿', '肾病综合征'}
淋巴细胞性脉络丛脑膜炎	{'头痛', '咳嗽', '腹泻', '脑膜刺激征', '背痛', '呕吐', '嗜睡', '咽痛', '昏迷', '淋巴结肿大', '恶心', '谵妄', '肌肉酸痛', '皮疹', '脑膜炎'}
淋球菌性腹膜炎	{'尿痛', '下腹痛', '灼痛', '腹痛', '腹膜刺激征', '腹部压痛', '腹膜炎', '腹肌紧张', '尿频', '尿急', '紧张'}
淋球菌性结膜炎	{'畏光', '充血', '角膜溃疡', '脓性分泌物', '流泪', '溃疡', '水肿', '眼痛'}
磷脂酰胆碱-胆固醇酰基转移酶缺乏	{'动脉粥样硬化', '视网膜出血', '角膜混浊', '蛋白尿', '肾损害', '三联征', '红细胞增多', '高血压', '贫血', '溶血', '硬化', '肾病综合征'}
流感嗜血杆菌肺炎	{'胸腔积液', '咳嗽', '呼吸急促', '呼吸音低', '啰音', '脓胸', '湿啰音', '发绀'}
流感嗜血杆菌感染	{'创伤', '会厌炎', '咽痛', '脓胸', '脑膜炎'}
流感嗜血杆菌脑膜炎	{'瘫痪', '耳聋', '脓肿', '脑积水', '呕吐', '脑脓肿', '颈强直', '昏迷', '共济失调', '嗜睡', '惊厥', '脑膜炎'}
龙线虫病	{'继发感染', '关节强直', '脓肿', '截瘫', '溃疡', '水肿'}
隆突性皮肤纤维肉瘤	{'久病亏损', '结节', '创伤'}
颅骨骨膜窦	{'胀感', '血管痣'}
颅骨结核	{'体重减轻', '乏力', '脓肿', '食欲不振', '脑积水', '盗汗', '闭经', '淋巴结肿大', '消瘦', '热痛', '低热', '面色苍白', '脑膜炎'}
颅骨巨细胞瘤	{'麻痹', '头痛', '脑神经麻痹'}
颅骨裂和有关畸形	{'骨裂'}
颅后窝室管膜瘤	{'头痛', '肌张力降低', '呕吐', '步态不稳', '颈部疼痛', '颅内压增高', '复视', '共济失调', '水肿'}
颅后窝血肿	{'震颤', '脑疝', '头痛', '瘫痪', '烦躁不安', '呕吐', '意识障碍', '眼球震颤', '昏迷', '肌张力减低', '头皮血肿', '光反射消失', '颅内压增高', '共济失调', '水肿'}
颅内海绵状血管瘤	{'营养障碍', '头痛', '反复出血', '钙化'}
颅内黑色素瘤	{'脑疝', '头痛', '偏盲', '脑积水', '呕吐', '意识障碍', '恶心', '偏瘫', '颅内压增高', '水肿', '脑膜炎'}
颅内畸胎瘤	{'小脑功能损害', '头痛', '颅内高压', '脂肪代谢障碍', '麻痹', '尿崩', '定位体征', '耳聋', '脑积水', '呕吐', '生长缓慢', '性早熟', '脑神经麻痹', '颅内压增高', '复视', '共济失调', '嗜睡'}
颅内脊索瘤	{'头痛', '偏盲', '钝痛', '麻痹', '生长缓慢', '脑神经麻痹', '闭经', '颅内压增高', '视神经萎缩'}
颅内静脉窦闭塞性颅高压	{'视网膜出血', '头痛', '乳突炎', '静脉回流障碍', '斜视', '眼球突出', '呕吐', '鼓膜发红，耳后红肿', '静脉血栓', '充血', '继发性视神经萎缩', '出血性梗死', '抽搐', '偏瘫', '谵妄', '视神经萎缩', '紧张', '水肿'}
颅内静脉血栓形成	{'低钠血症', '瘫痪', '水潴留', '麻痹', '意识障碍', '呛咳', '颅内压增高', '眼睑下垂', '脑缺血', '乏力', '吞咽困难', '血栓扩展', '静脉血栓', '呕吐', '眼球突出', '充血', '感觉障碍', '偏瘫', '颅压增高', '脑脓肿', '高热', '脑膜炎', '头痛', '偏盲', '饮水呛咳', '癫痫发作', '脓肿', '失读', '恶心', '寒战', '膀胱功能障碍', '复视', '水肿', '眼痛', '败血症', '脑水肿', '畏寒', '精神障碍', '构音不清', '精神萎靡'}
颅内生殖细胞瘤	{'性发育停顿', '麻痹', '眼球震颤', '颅内压增高', '尿崩', '耳鸣', '四叠体受压', '呕吐', '持物不稳', '性早熟', '肥胖', '下丘脑损害', '阿罗瞳孔', '偏瘫', '头痛', '视野缺损', '脑积水', '恶心', '视神经萎缩', '复视', '听力下降', '水肿', '震颤', '反应迟钝', '嗜睡'}
颅内肿瘤	{'麻痹', '意识障碍', '易激惹', '颅内压增高', '头晕', '呕吐', '颅压增高', '脱水', '头痛', '偏盲', '腹痛', '功能性头痛', '癫痫发作', '斜视', '脑积水', '头颅增大', '眼球内斜', '视神经萎缩', '复视', '水肿', '脉缓', '脑疝', '视野向心性缩小', '继发性视神经萎缩', '嗜睡'}
颅内肿瘤伴发的精神障碍	{'躁狂', '眩晕', '瘫痪', '烦躁不安', '眼球震颤', '易激惹', '情感淡漠', '摸索反射', '睡眠过度', '木僵', '颅内压增高', '幻味', '偏执状态', '视觉失认', '多尿', '躁郁样', '表情淡漠', '痴呆', '钩回发作', '无欲-运动不能-意志缺乏综合征', '呕吐', '人格改变', '同向偏盲', '昏迷', '肥胖', '感觉障碍', '意识丧失', '自动症', '认知功能障碍', '呆滞', '头痛', '偏盲', '囊肿', '顺行性遗忘', '视野缺损', '不真实感', '焦虑', '癫痫发作', '失读', '注意力不集中', '感觉过敏', '恶心', '视神经萎缩', '抑郁', '共济失调', '水肿', '震颤', '脑水肿', '脑疝', '咳嗽', '意识模糊', '幻听', '精神障碍', '易哭', '卧床不起', '抽搐', '反应迟钝', '贪食', '嗜睡', '幻觉'}
颅内肿瘤性出血	{'内出血', '颅内出血'}
铝尘肺	{'胸痛', '气短', '咳嗽', '咯血', '啰音', '充血', '鼻甲肥大', '胸闷', '咽部慢性充血', '无力', '肺部感染'}
铝骨病	{'震颤', '肌阵挛', '痴呆', '阵挛', '癫痫发作', '口吃', '贫血', '无力', '进行性痴呆', '糖尿', '关节疼痛', '思维紊乱'}
绿猴病	{'剧烈头痛', '肌痛', '头痛', '腹泻', '丘疹', '肾功能衰竭', '斑丘疹', '呕吐', '昏迷', '淋巴结肿大', '皮疹', '惊厥'}
卵巢成熟畸胎瘤	{'胀感', '腹痛', '腹胀'}
卵巢恶性腹膜间皮瘤	{'腹水', '血性腹水', '乏力', '腹痛', '利尿', '低血糖症', '腹胀', '血小板增多', '食欲减退', '消瘦'}
卵巢恶性中胚叶混合瘤	{'腹水', '腹痛', '腹胀', '贫血', '盆腔包块'}
卵巢功能缺如综合征	{'尿痛', '绝经', '头痛', '眩晕', '多疑', '乏力', '畏寒', '易激动', '尿血', '睡眠障碍', '心悸', '尿频', '尿急', '头晕', '抑郁'}
卵巢功能异常综合征	{'眩晕', '头痛', '月经不调', '白带', '白带增多', '肢端发绀', '习惯性便秘', '便秘', '血管神经性水肿', '无力', '水肿', '发绀'}
卵巢宫内膜样肿瘤	{'腹水', '阴道不规则出血', '绝经', '腹痛', '阴道出血', '腹胀', '绝经后出血', '子宫出血', '盆腔肿块'}
卵巢冠囊肿	{'囊性肿块', '剧烈疼痛', '腹痛', '囊肿', '卵巢囊肿'}
卵巢过度刺激综合征	{'腹水', '心包积液', '腹部不适', '呼吸困难', '急性呼吸窘迫综合征', '流产', '烦躁不安', '腹胀', '口渴', '失水', '低蛋白血症', '腹肌紧张', '肝功能不全', '胸腔积液', '体重增加', '呕吐', '肾衰竭', '卵巢增大', '腹痛', '囊肿', '少尿', '恶心', '水肿', '腹泻', '肝脂肪变', '呼吸急促', '低血容量休克', '胸水', '休克', '急腹症', '雄激素过多', '紧张', '腹腔积液'}
卵巢环管状性索肿瘤	{'绝经', '色素斑', '阴道不规则出血', '阴道出血', '性早熟', '绝经后出血', '息肉', '接触性出血', '闭经', '盆腔包块', '结节', '黑斑'}
卵巢黄体囊肿破裂	{'移动性浊音', '腹痛', '贫血貌', '呕吐', '贫血', '恶心', '宫颈举痛', '血压下降', '下腹疼痛'}
卵巢混合性生殖细胞-性索间质肿瘤	{'阴道不规则出血', '腹痛', '性早熟'}
卵巢肌肉来源肿瘤	{'腹水', '绝经', '胸腔积液', '腹痛', '阴道出血'}
卵巢浆液性肿瘤	{'腹水', '绝经', '肠粘连', '腹痛', '结节', '腹胀', '急性腹痛', '排便困难', '胃肠道症状', '消化不良'}
卵巢颗粒细胞瘤	{'腹水', '阴道不规则出血', '绝经', '胸腔积液', '经期延长', '鳞状上皮', '阴道出血', '性早熟', '绝经后出血', '腹胀', '闭经', '男性化'}
卵巢两性母细胞瘤	{'绝经', '绝经后出血', '闭经', '男性化', '盆腔包块', '阴蒂肥大'}
卵巢卵黄囊瘤	{'腹水', '胸腔积液', '腹痛', '腹胀', '月经稀少', '闭经'}
卵巢泡膜细胞瘤	{'腹水', '阴道不规则出血', '绝经', '腹部不适', '腹痛', '腹胀', '绝经后出血', '闭经', '男性化', '急性腹痛'}
卵巢妊娠	{'肛门坠胀', '腹痛', '囊肿', '停经', '内出血', '阴道出血', '休克'}
卵巢透明细胞肿瘤	{'绝经', '多尿', '子宫内膜异位', '腹胀', '绝经后出血', '食欲减退', '无力'}
卵巢未成熟畸胎瘤	{'腹水', '腹腔种植', '体重减轻', '腹痛'}
卵巢无性细胞瘤	{'腹水', '两性畸形', '腹痛', '胀感', '腹胀', '盆腔包块', '急性腹痛'}
卵巢纤维瘤	{'腹水', '胸腔积液', '气短', '绝经', '腹痛', '腹胀', '绝经后出血', '胸闷', '盆腔包块', '水肿'}
卵巢纤维瘤病	{'闭经', '腹痛', '男性化'}
卵巢纤维组织来源肿瘤	{'腹水', '绝经', '下腹痛', '月经周期改变', '腹痛', '阴道出血', '子宫出血', '盆腔包块', '腹腔积液'}
卵巢小细胞癌	{'腹水', '高钙血症', '腹痛', '腹胀'}
卵巢硬化性间质瘤	{'绝经后出血', '绝经', '硬化', '男性化'}
卵巢肿瘤	{'腹水', '衰弱', '囊肿', '腹痛', '妊娠反应', '结节', '食欲不振', '尿中雌激素增高', '性早熟', '呕吐', '子宫内膜异位', '不排卵', '卵巢囊肿', '急腹症', '恶心', '腹肌紧张', '白细胞增多', '腹部肿块', '紧张', '排便困难'}
卵巢肿瘤破裂	{'移动性浊音', '腹痛', '内出血', '呕吐', '休克', '腹膜炎', '恶心', '腹肌紧张', '紧张'}
卵巢重度水肿	{'腹痛', '腹胀', '闭经', '男性化', '急性腹痛'}
卵黄状黄斑营养不良	{'绿色盲', '脱水', '眼底改变', '水肿'}
卵泡囊肿	{'性早熟', '绝经', '囊肿', '卵泡囊肿'}
卵泡腺细胞增殖综合征	{'卵巢增大', '月经稀少', '肥胖', '闭经', '喉结增大', '男性化', '阴蒂肥大'}
螺菌病	{'丘疹', '局部淋巴结肿大', '淋巴结肿大', '皮疹', '脾肿大', '乏力', '斑丘疹', '呕吐', '颈强直', '昏迷', '谵妄', '溃疡', '脑膜炎', '高热', '头痛', '贫血', '寒战', '玫瑰疹', '肌痛', '腹泻', '便血', '关节疼痛', '发绀'}
瘰疬分枝杆菌感染	{'结节', '肉芽肿', '丹毒样外观', '丹毒'}
瘰疬性皮肤结核病	{'溃疡', '结节', '皮下结节', '皮肤粘连'}
瘰疬性苔藓	{'丘疹', '鳞屑'}
洛博芽生菌病	{'结节', '红晕', '结痂', '淋巴结肿大'}
疟疾肾病	{'胸腔积液', '腹水', '蛋白尿', '肾损害', '肾功能衰竭', '脾大', '高血压', '贫血', '血尿', '肾病综合征', '水肿', '高热'}
诺卡菌性巩膜炎	{'咳嗽', '体重减轻', '呼吸困难', '脓肿', '肺部感染'}
巯甲丙脯酸肾损害	{'蛋白尿', '咳嗽', '粒细胞增多', '肾功能衰竭', '少尿', '浮肿', '肾性糖尿', '无尿', '肾动脉狭窄', '嗜酸性粒细胞增多', '高血压', '高血钾', '肾病综合征', '糖尿', '皮疹'}
乳房单纯囊肿	{'绝经', '乳房肿块', '囊肿', '生长缓慢', '乳房胀痛', '胀痛'}
乳头溢液	{'绝经', '囊性肿块', '乳头溢液', '囊肿', '皮肤粘连', '乳腺囊性增生', '结节', '乳头内陷'}
乳腺导管扩张症	{'乳头溢液', '皮肤粘连', '脓肿', '寒战', '脓性分泌物', '高热'}
乳腺囊性增生病	{'胸背痛', '囊肿', '乳头溢液', '背痛', '结节'}
乳腺腺病	{'乳房肿块', '硬化', '胸闷', '乳腺囊性增生', '结节', '乳腺胀痛', '胀痛', '月经量少'}
中枢神经系统淋巴瘤	{'脑水肿', '头痛', '瘫痪', '呕吐', '共济失调', '嗜睡', '水肿'}
Machado-Joseph病	{'震颤', '构音障碍', '肌束震颤', '瘫痪', '视神经萎缩', '锥体外系损害', '肌阵挛', '麻痹', '阵挛', '脱髓', '眼球震颤', '无力', '睡眠障碍', '小脑性共济失调', '眼肌麻痹', '复视', '共济失调'}
Morton跖头痛	{'钝痛', '灼痛', '趾蹼间隙麻木'}
麻痹性痴呆	{'迫害妄想', '躁狂', '强制性哭笑', '麻痹', '大小便潴留', '烦躁不安', '口吃', '易激惹', '情感淡漠', '腱反射消失', '被害妄想', '进行性痴呆', '头晕', '眼睑下垂', '意向倒错', '病理性赘述', '痴呆', '沮丧', '消瘦', '偏瘫', '疲劳', '运动失调', '口角下垂', '头痛', '鼻唇沟变浅', '癫痫发作', '注意力不集中', '感觉过敏', '视神经萎缩', '抑郁', '共济失调', '步态不稳', '震颤', '衰弱', '幻听', '恐惧', '智能障碍', '精神障碍', '上睑下垂', '睡眠障碍', '腱反射异常', '抽搐', '幻觉'}
麻风性葡萄膜炎	{'视物模糊', '丘疹', '运动功能障碍', '睫状充血', '肉芽肿', '充血', '感觉障碍', '巩膜葡萄肿', '周围神经损害', '葡萄膜炎', '视力下降', '肌肉萎缩', '畏光', '角膜炎', '结节', '眼痛', '睑外翻', '斑疹', '巩膜外层炎', '倒睫', '流泪'}
麻风性周围神经病	{'麻痹', '趾短小', '骨溶解', '无力', '营养障碍', '感觉障碍', '周围神经损害', '感觉分离', '足穿孔'}
麻疹样红斑	{'丘疹', '药疹', '畏寒', '斑丘疹', '斑疹', '瘙痒', '皮疹'}
马尔尼菲青霉病	{'咳嗽', '丘疹', '斑丘疹', '进行性消瘦', '脾大', '心包炎', '脓肿', '食欲减退', '淋巴结肿大', '贫血', '消瘦', '寒战', '结节', '溃疡', '高热'}
马方综合征	{'血管畸形', '蜘蛛指', '掌骨指数及指骨指数均增大', '缺智齿', '动脉导管未闭', '膨胀性萎缩纹', '关节松弛', '扁平足', '凸腭', '囊肿', '斜视', '腕征', '晶状体脱位或半脱位', '室间隔缺损', '肌肉发育不良', '近视', '心肌梗死', '驼背', '心绞痛', '震颤', '头颅骨病变', '二尖瓣脱垂', '心脏增大', '房间隔缺损', '拇指征', '硬脊膜膨出', '心律失常', '盆腔脊膜膨出'}
马拉色菌病	{'丘疹', '心动过缓', '咳嗽', '畏寒', '斑疹', '鳞屑', '瘙痒', '嗜睡', '呕吐', '关节疼痛', '贫血', '恶心', '脓疱', '呼吸衰竭', '无力', '营养不良', '皮疹'}
脉络丛乳头状瘤	{'震颤', '视物模糊', '头痛', '癫痫发作', '脑积水', '呕吐', '易激惹', '眼球震颤', '昏迷', '恶心', '颅内压增高', '局灶症状', '嗜睡', '水肿'}
脉络膜出血	{'眼压升高', '烦躁不安', '剧烈疼痛'}
脉络膜骨瘤	{'视力下降', '视物变形', '色素斑', '钙化', '视野缺损', '视力障碍'}
脉络膜脱离	{'高眼压', '巩膜黄染', '眼痛'}
脉络膜脱离型视网膜脱离	{'震颤', '充血', '睫状充血', '视网膜脱离', '葡萄膜炎', '眼痛'}
脉络膜新生血管	{'视物变形', '水肿', '视力障碍'}
脉络膜血管瘤	{'视力下降', '视物变形', '视野缺损', '近视', '眼底改变', '视网膜脱离', '水肿'}
螨皮炎	{'继发感染', '丘疹', '头痛', '乏力', '皮疹', '腹泻', '蛋白尿', '剧痒', '瘙痒', '局部淋巴结肿大', '充血', '风团', '疱疹', '湿疹', '淋巴结肿大', '气喘', '血痂', '皮肤瘙痒', '水肿'}
慢性创伤性滑囊炎	{'创伤'}
慢性颈部软组织损伤	{'颈部疼痛', '头痛', '颈根部斜方肌及风池穴处有压痛点'}
慢性酒中毒	{'醉酒', '惊跳', '易激惹', '反应迟钝', '成瘾', '多梦', '呕吐', '依赖症', '谵妄', '失眠', '躯体依赖性', '脱水', '焦虑', '恶心', '共济失调', '震颤', '视物变形', '精神依赖性', '恐惧', '食欲不振', '无力', '心慌', '幻觉'}
慢性卡他性结膜炎	{'结膜充血', '充血', '倒睫', '脓性分泌物', '疲劳'}
慢性溃疡性非肉芽肿性空肠回肠炎	{'腹泻', '脂肪泻', '腹痛', '恶病质', '肠鸣', '肠出血', '低蛋白血症', '腹膜炎', '消瘦', '溃疡', '水肿'}
慢性劳损性腰背痛	{'脂肪瘤', '腰痛', '皮下结节', '结节', '紧张'}
慢性盆腔炎	{'腰骶部酸痛', '慢性盆腔痛', '输卵管粘连', '衰弱', '囊肿', '炎性细胞浸润', '周身不适', '充血', '卵巢囊肿', '异位妊娠', '低热', '失眠'}
慢性肾性贫血	{'出血倾向', '气短', '乏力', '肾功能衰竭', '心悸', '贫血', '面色苍白'}
慢性自身免疫性甲状腺炎	{'甲状腺肿', '吞咽困难', '淋巴结肿大', '甲状腺肿大', '结节', '颈部淋巴结肿大'}
慢性纵隔炎	{'头痛', '咳嗽', '呼吸困难', '咯血', '麻痹', '吞咽困难', '声音嘶哑', '颈静脉充盈', '上肢水肿', '头昏', '水肿', '发绀'}
慢性阻塞性肺疾病	{'呼吸音减弱', '气短', '咳嗽', '咳痰', '呼吸困难', '桶状胸', '啰音', '食欲减退', '慢性咳嗽', '喘息', '胸闷'}
盲肠扭转	{'肠鸣', '紧张', '剧烈疼痛', '毒血症', '囊性肿块', '呕吐', '腹胀', '肠鸣音亢进', '休克', '恶心', '腹肌紧张', '下腹疼痛', '气过水声'}
盲肠旁疝	{'下腹痛', '腹痛', '呕吐', '腹胀', '恶心', '右下腹痛'}
猫抓病	{'免疫缺陷', '丘疹', '局部淋巴结肿大', '多发性神经炎', '淋巴结肿大', '脓疱', '肉芽肿', '皮疹', '乏力', '体重减轻', '斑丘疹', '呕吐', '疱疹', '帕里诺眼-腺综合征', '脑膜炎', '高热', '头痛', '截瘫', '瘀斑', '结节', '复视', '流感样症状', '咳嗽', '结痂', '食欲缺乏', '黄色结节'}
毛孢子菌病	{'败血症', '免疫缺陷', '咳嗽', '蛋白尿', '丘疹', '呼吸困难', '白细胞减少', '头痛', '呕吐', '恶心', '腹膜炎', '血尿', '结节', '脑膜炎'}
毛滴虫病	{'尿痛', '腹泻', '白带', '腹痛', '白带增多', '血尿', '瘙痒', '外阴瘙痒', '尿频', '尿急', '发炎', '粘液便'}
毛根鞘癌	{'结节', '溃疡', '鳞状细胞癌'}
毛霉病	{'胸痛', '呼吸困难', '霉菌感染', '肉芽肿', '眼睑下垂', '瞳孔固定', '昏迷', '腹膜炎', '坏疽', '偏瘫', '溃疡', '营养不良', '脑膜炎', '头痛', '皮下结节', '结节', '糖尿', '肠出血', '咳嗽', '腹泻', '咯血', '嗜睡'}
毛母质瘤	{'结节', '营养不良'}
毛囊角化病	{'脱发', '丘疹', '骨囊肿', '囊肿', '肺纤维化', '剧痒', '鳞状细胞癌', '鳞屑', '瘙痒', '结石', '脓性分泌物', '肢端角化', '结节', '黏膜白斑'}
毛囊瘤	{'丘疹'}
毛囊漏斗肿瘤	{'丘疹'}
毛囊脓疱病	{'瘙痒', '皮疹', '脓疱'}
毛囊皮脂腺囊性错构瘤	{'丘疹'}
毛囊性黏蛋白病	{'脱发', '丘疹', '鳞屑', '毛发脱落', '结节'}
毛囊性鱼鳞病	{'耳聋', '角栓', '畏光', '视力障碍'}
毛囊周围纤维瘤	{'丘疹', '结肠息肉', '息肉'}
毛盘瘤	{'丘疹'}
毛胚细胞瘤	{'结节'}
毛鞘棘皮瘤	{'丘疹', '斑疹', '骨膜反应', '新月状溶骨性缺损', '硬化', '结节', '角栓'}
毛细淋巴管瘤	{'水泡'}
毛细血管或静脉血栓形成	{'结节', '红晕'}
毛细血管扩张性共济失调综合征	{'意向性震颤', '震颤', '构音障碍', '皮下脂肪萎缩', '动眼神经麻痹', '麻痹', '肌肉萎缩', '闭目难立征', '食欲不振', '眼球震颤', '无力', '小脑性共济失调', '感觉障碍', '深感觉障碍', '共济失调', '肺部感染', '皮炎'}
毛细血管扩张性环状紫癜	{'点状出血', '神经痛', '皮疹', '瘙痒'}
毛圆线虫病	{'腹泻', '乏力', '腹痛', '骨质疏松', '食欲缺乏', '腹胀', '贫血', '疲劳', '失眠', '头昏'}
梅毒性巩膜炎	{'骨膜炎', '黏膜损害', '肉芽肿', '眼压升高', '充血', '黄斑囊样水肿', '视网膜脱离', '葡萄膜炎', '视力下降', '斜视', '畏光', '角膜炎', '结节', '复视', '视神经萎缩', '水肿', '眼痛', '上睑下垂', '巩膜外层炎', '流泪', '巩膜充血'}
梅毒性骨软骨炎	{'肌肉萎缩', '瘫痪', '关节肿胀'}
梅毒性关节炎	{'继发感染', '丘疹', '骨膜炎', '麻痹', '黏膜损害', '咽痛', '硬化', '脓疱', '肉芽肿', '皮疹', '脾肿大', '痴呆', '鳞屑', '黄疸', '充血', '疱疹', '溃疡', '营养不良', '湿疣', '脑膜炎', '头痛', '钙化', '肝脾肿大', '斑秃', '真菌感染', '搏动性肿块', '剧痛', '贫血', '结节', '发炎', '药疹', '心力衰竭', '血管炎', '斑疹', '疥疮', '溶骨性损害'}
梅毒性角膜病变	{'鞍鼻', '耳聋', '神经性耳聋', '口角皲裂', '葡萄膜炎', '水肿'}
梅毒性葡萄膜炎	{'视网膜水肿', '视物模糊', '丘疹', '口腔溃疡', '骨膜炎', '淋巴结肿大', '肉芽肿', '脾肿大', '皮疹', '斑丘疹', '充血', '营养障碍', '疱疹', '消瘦', '黄斑囊样水肿', '溃疡', '湿疣', '葡萄膜炎', '视网膜脱离', '脑膜炎', '硬下疳', '角膜混浊', '头痛', '肝脾肿大', '耳聋', '畏光', '截瘫', '角膜炎', '恶心', '玫瑰疹', '厌食', '结节', '皮炎', '共济失调', '水肿', '眼痛', '视网膜出血', '鼻中隔穿孔', '血管炎', '神经性耳聋', '流泪', '关节疼痛'}
梅克尔细胞癌	{'结节'}
梅勒尼坏疽	{'毒血症', '脓胸', '溃疡', '慢性溃疡', '水肿'}
梅尼埃病	{'耳闷', '眩晕', '耳聋', '耳鸣', '呕吐', '出冷汗', '冷汗', '发作性眩晕', '恶心', '胀感', '血压下降', '听力下降', '自主神经反射', '面色苍白'}
湄公血吸虫病	{'败血症', '腹水', '呕血', '休克', '硬化', '腹膜炎', '血压下降'}
门静脉高压性胃病	{'呕血', '黑便', '休克', '贫血', '肝肾综合征', '上消化道出血'}
门静脉血栓形成	{'腹水', '紫癜', '腹泻', '腹痛', '上消化道出血', '麻痹', '呕吐', '腹胀', '腹部压痛', '充血', '脾肿大', '贫血', '腹膜炎', '腹肌紧张', '鼻出血', '麻痹性肠梗阻', '脾功能亢进', '紧张'}
门脉高压性肠病	{'硬化', '溃疡', '静脉曲张', '肠出血', '痔出血'}
弥漫性空回肠溃疡	{'腹泻', '肠穿孔', '腹痛'}
弥漫性食管壁内憩室	{'吞咽困难'}
弥漫性掌跖角化病	{'角质增厚', '皮肤粗糙'}
米氏链球菌肺炎	{'嗜酒', '脓胸', '糖尿'}
泌尿道肿瘤	{'结节', '肉芽肿', '丘疹', '皮肤转移'}
泌尿道肿瘤皮肤转移	{'结节', '肉芽肿', '丘疹', '皮肤转移'}
泌尿生殖系阿米巴病	{'尿痛', '畏寒', '钝痛', '脓肿', '肾区钝痛', '剧痛', '痢疾', '脓性分泌物', '尿频', '尿急', '溃疡', '紧张'}
泌尿生殖系滴虫病	{'尿痛', '胀痛', '灼痛', '畏寒', '尿频', '周身不适', '排尿不畅', '血尿', '尿急', '溃疡', '阴道分泌物增多', '龟头溃疡', '水肿'}
泌尿生殖系放线菌病	{'尿痛', '钝痛', '盗汗', '贫血', '消瘦', '尿频', '尿急', '低热'}
泌尿生殖系棘球蚴病	{'尿痛', '继发感染', '脓尿', '囊肿', '腰痛', '血尿', '腹膜炎', '尿频', '尿急'}
